Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,No_Parking_spots,Total_house_Area,House_Age,No_Years_Last_Upgrade
828,20,2,65.0,8529,1,2,0,3,0,4,0,18,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,2,20,0,0,1434,1454,0,0,1,3,0,1434,0,0,2,0,3,1,2,6,4,1,4,0,2001.0,1,2,3,2,290,39,0,0,0,0,0,4,1,0,4,8,3,189000,263.0,1434,8,8
833,60,2,44.0,9548,1,2,0,3,0,1,0,3,2,0,0,3,7,6,0,0,7,9,1,223.0,2,2,2,2,2,3,2,483,0,0,458,941,0,0,1,3,0,1829,1,0,2,1,3,1,2,7,4,1,4,0,2003.0,1,2,3,2,192,39,0,0,0,0,0,4,1,0,1,8,3,237000,306.0,1829,7,7
835,20,2,75.0,7875,1,2,3,3,0,4,0,10,2,0,0,2,5,6,0,0,7,9,1,136.0,3,2,1,3,2,3,4,572,0,0,572,1144,0,2,1,3,0,1144,1,0,1,0,3,1,3,6,4,0,5,0,1961.0,2,2,3,2,0,0,0,0,0,0,0,1,1,0,9,8,3,139950,228.0,1144,47,47
836,20,2,60.0,9600,1,2,3,3,0,4,0,17,2,0,0,2,4,7,0,0,7,3,2,0.0,3,2,1,2,2,3,1,442,0,0,625,1067,0,3,1,3,0,1067,0,0,2,0,2,1,2,4,3,0,5,0,1996.0,2,2,3,2,290,0,0,0,0,0,0,4,1,0,2,8,3,128000,218.0,1067,60,15
839,20,2,75.0,9525,1,2,3,3,0,4,0,3,2,0,0,2,5,6,0,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,1099,1099,0,0,1,3,0,1099,0,0,1,1,3,1,2,6,4,0,5,0,1999.0,2,2,3,2,278,0,0,0,0,0,0,4,1,0,6,8,3,144000,352.0,1099,13,2
840,50,2,70.0,11767,1,2,3,3,0,4,0,5,2,0,0,0,5,6,0,0,4,5,2,0.0,3,2,1,3,2,3,1,352,0,0,416,768,0,0,1,3,0,1200,0,0,1,0,3,1,3,6,4,0,5,3,1946.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,130500,240.0,1200,62,13
846,85,2,0.0,16647,1,2,0,3,0,1,0,17,4,0,0,4,5,5,0,0,3,3,2,0.0,3,2,1,2,2,1,0,1390,0,0,0,1390,0,3,1,3,0,1701,1,0,2,0,3,1,3,6,3,2,4,1,1975.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,1,8,3,171000,305.0,1701,32,26
848,20,2,36.0,15523,1,2,0,3,0,1,0,3,2,0,0,2,5,6,0,0,3,6,2,0.0,3,2,1,3,2,0,1,460,0,0,404,864,0,0,1,3,0,864,1,0,1,0,3,1,3,5,4,1,1,0,1972.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,8,8,3,133500,338.0,864,37,37
850,80,2,80.0,9600,1,2,3,3,0,2,0,22,1,0,0,5,6,7,2,0,5,6,1,360.0,2,1,1,3,2,3,5,0,0,0,528,528,0,0,1,3,0,1855,0,0,2,1,3,1,3,7,4,1,4,0,1976.0,1,2,3,2,113,100,0,0,0,0,0,4,1,0,8,8,3,187000,256.0,1855,31,13
851,120,3,36.0,4435,1,2,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,1,170.0,2,2,2,2,2,0,2,659,0,0,189,848,0,0,1,3,0,848,1,0,1,0,1,1,2,3,4,0,5,0,2003.0,0,2,3,2,140,0,0,0,0,0,0,4,1,0,11,8,3,131500,210.0,848,4,4
852,120,2,0.0,3196,1,2,3,3,0,4,0,0,2,0,3,2,8,5,0,0,7,9,1,40.0,2,2,2,2,2,1,5,0,0,0,1273,1273,0,0,1,3,0,1456,0,0,2,0,2,1,2,7,4,1,4,0,2003.0,0,2,3,2,143,20,0,0,0,0,0,4,1,0,5,8,3,215000,200.0,1456,3,3
854,80,2,0.0,12095,1,2,0,3,0,0,0,10,2,0,0,5,6,6,0,0,4,3,1,115.0,3,1,1,3,2,1,4,564,0,0,563,1127,0,3,1,3,0,1445,0,0,1,1,3,1,3,7,4,1,1,0,1964.0,1,2,3,2,180,0,0,0,0,0,0,2,1,0,8,8,3,158000,322.0,1445,45,45
858,60,2,65.0,8125,1,2,3,3,0,4,0,6,2,0,0,3,6,5,0,0,3,3,2,0.0,3,2,2,2,2,3,5,0,0,0,702,702,0,2,1,3,0,1481,0,0,2,1,3,1,3,6,4,1,4,0,1994.0,0,2,3,2,0,36,0,0,0,0,0,4,1,0,3,8,3,174000,171.0,1481,15,14
859,20,2,80.0,10400,1,2,3,3,0,4,0,12,2,0,0,2,7,5,0,0,3,3,1,189.0,3,2,1,2,2,3,5,0,0,0,1090,1090,0,3,1,3,0,1370,0,0,2,0,3,1,3,6,4,1,4,0,1976.0,1,2,3,2,0,0,0,0,0,0,0,2,1,0,6,8,2,152000,239.0,1370,33,33
863,20,2,81.0,9672,1,2,3,3,0,0,0,18,2,0,0,2,6,5,2,0,3,6,2,0.0,3,2,2,2,2,3,2,338,0,0,702,1040,0,3,1,3,0,1097,0,0,2,0,3,1,3,6,4,0,5,0,1986.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,5,8,3,152000,240.0,1097,26,25
864,20,2,70.0,7931,1,2,3,3,0,4,0,10,2,0,0,2,5,5,2,0,1,6,2,0.0,3,2,1,3,2,3,1,1148,0,0,0,1148,0,3,1,3,0,1148,1,0,1,0,3,1,3,6,4,0,5,0,1959.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,7,8,3,132500,672.0,1148,50,50
865,20,0,72.0,8640,1,2,3,3,0,4,0,19,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,0,2,3,5,0,0,0,1372,1372,0,0,1,3,0,1372,0,0,2,0,3,1,2,6,4,0,5,0,2008.0,0,2,3,2,0,140,0,0,0,0,0,4,1,0,5,6,4,250580,264.0,1372,1,0
866,20,2,0.0,8750,1,2,0,3,0,4,0,10,2,0,0,2,5,6,0,0,4,5,1,76.0,3,2,1,3,2,3,1,828,0,0,174,1002,0,3,1,3,0,1002,1,0,1,0,3,1,3,5,4,0,5,3,1973.0,2,2,3,2,0,0,0,0,0,0,0,2,1,0,8,8,3,148500,451.0,1002,39,39
867,20,2,67.0,10656,1,2,0,1,0,4,0,21,2,0,0,2,8,5,0,0,7,9,3,274.0,2,2,2,2,2,0,5,0,0,0,1638,1638,0,0,1,3,0,1646,0,0,2,0,3,1,2,6,4,1,2,0,2007.0,1,2,3,2,192,80,0,0,0,0,0,4,1,0,11,6,4,248900,290.0,1646,1,0
870,60,2,80.0,9938,1,2,3,3,0,4,0,18,2,0,0,3,7,5,0,0,4,5,1,246.0,2,2,2,2,2,3,2,750,0,0,300,1050,0,0,1,3,0,1949,1,0,2,1,3,1,2,8,4,1,4,0,1993.0,0,2,3,2,156,90,0,0,0,0,0,0,1,0,6,8,3,236000,287.0,1949,17,16
871,20,2,60.0,6600,1,2,3,3,0,4,0,10,3,0,0,2,5,5,2,0,4,5,2,0.0,3,2,1,3,2,3,5,0,0,0,894,894,0,2,0,3,0,894,0,0,1,0,2,1,3,5,4,0,5,3,1962.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,8,8,3,109500,308.0,894,47,47
872,60,2,70.0,8750,1,2,3,3,0,4,0,3,2,0,0,3,6,5,0,0,7,9,1,116.0,3,2,2,2,2,3,2,505,0,0,299,804,0,0,1,3,0,1682,0,0,2,1,3,1,2,7,4,0,5,0,1998.0,1,2,3,2,0,77,0,0,0,0,0,4,1,0,6,8,3,200500,261.0,1682,12,12
875,50,3,52.0,5720,1,2,3,3,0,4,0,15,0,0,0,0,5,6,0,0,8,10,2,0.0,3,2,1,3,2,3,5,0,0,0,676,676,0,0,1,3,0,1131,0,0,1,1,3,1,3,5,4,0,5,3,1941.0,2,2,3,2,26,0,0,0,0,0,0,4,1,0,8,8,0,66500,200.0,1131,68,59
881,20,2,60.0,7024,1,2,3,3,0,4,0,5,2,0,0,2,5,5,0,0,7,9,2,0.0,3,2,2,0,1,3,0,980,0,0,110,1090,0,2,1,3,0,1090,1,0,1,1,2,1,3,5,4,0,5,0,2005.0,0,2,3,2,0,49,0,0,0,0,0,4,1,0,6,8,3,157000,225.0,1090,2,1
882,50,2,44.0,13758,1,2,0,3,0,1,0,21,2,0,0,0,7,5,0,0,3,3,1,117.0,2,1,1,2,2,2,3,902,0,0,254,1156,0,0,1,3,0,1717,0,0,2,1,3,1,2,7,4,1,4,0,1990.0,1,2,3,2,168,36,0,0,0,0,0,4,1,0,4,8,3,187500,200.0,1717,17,16
883,60,2,0.0,9636,1,2,0,3,0,0,0,6,2,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,808,808,0,2,1,3,0,1593,0,0,2,1,3,1,3,7,4,1,4,2,1993.0,1,2,3,2,342,40,0,0,0,0,0,2,1,0,12,8,3,178000,194.0,1593,17,16
885,20,2,65.0,7150,1,2,3,3,0,4,0,10,2,0,0,2,5,5,0,0,3,3,1,60.0,3,2,1,3,2,3,1,432,0,0,460,892,0,3,1,3,0,892,0,0,1,0,3,1,3,5,4,0,5,0,1967.0,1,2,3,2,0,0,0,0,0,0,0,1,1,0,7,8,3,100000,288.0,892,42,42
886,120,0,50.0,5119,1,2,0,3,0,1,0,19,2,0,3,2,9,5,0,0,4,5,1,60.0,2,2,2,0,2,0,2,1238,0,0,460,1698,0,0,1,3,0,1709,1,0,2,0,2,1,2,5,4,1,4,0,1999.0,0,2,3,2,97,65,0,0,0,0,0,4,1,0,1,1,0,328900,253.0,1709,9,8
896,60,2,71.0,7056,1,2,3,3,0,4,0,10,2,0,0,3,6,5,2,0,3,3,1,415.0,3,2,1,3,2,3,1,400,0,0,380,780,0,3,1,3,0,1796,1,0,1,1,4,1,3,8,4,1,4,0,1963.0,1,2,3,2,0,50,0,0,0,0,0,4,1,0,10,8,3,140000,241.0,1796,45,45
897,30,3,50.0,8765,1,0,3,3,0,4,0,7,2,0,0,2,4,6,0,0,8,10,2,0.0,3,2,0,3,2,3,0,285,0,0,666,951,0,0,0,3,0,951,0,0,1,0,2,1,3,6,4,0,5,3,1936.0,2,2,3,2,0,28,0,0,0,0,0,4,1,0,4,8,0,106500,327.0,951,70,56
900,20,2,65.0,6993,1,2,3,3,0,4,0,17,1,0,0,2,5,7,0,0,3,6,2,0.0,3,2,1,3,2,3,1,465,0,0,447,912,0,3,1,3,0,1236,0,0,1,0,3,1,3,6,4,1,4,0,1961.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,6,8,3,135000,288.0,1236,45,12
901,20,2,0.0,7340,1,2,0,3,0,4,0,10,2,0,0,2,4,6,0,0,3,3,2,0.0,3,2,1,3,2,3,0,322,0,0,536,858,0,3,1,3,0,858,0,0,1,0,2,1,3,4,4,0,5,3,1979.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,6,8,3,110000,684.0,858,36,36
902,20,2,64.0,8712,1,2,0,3,0,4,0,10,2,0,0,2,5,7,2,0,4,5,2,0.0,3,1,1,3,2,2,1,860,0,0,132,992,0,3,1,3,0,1306,1,0,1,0,2,1,3,5,4,0,5,3,1968.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,153000,756.0,1306,52,9
903,60,2,63.0,7875,1,2,3,3,0,4,0,6,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,783,783,0,0,1,3,0,1509,0,0,2,1,3,1,2,8,4,1,2,0,2003.0,0,2,3,2,0,75,0,0,0,0,0,4,1,0,7,8,3,180000,196.0,1509,3,3
904,20,2,50.0,14859,1,2,0,1,0,1,0,6,2,0,0,2,7,5,2,0,7,9,1,27.0,2,2,2,2,2,3,5,0,0,0,1670,1670,0,0,1,3,0,1670,0,0,2,0,3,1,2,7,4,1,2,0,2006.0,1,2,3,2,144,60,0,0,0,0,0,4,1,0,8,6,4,240000,230.0,1670,0,0
905,20,2,0.0,6173,1,2,0,3,0,4,0,17,2,0,0,2,5,6,0,0,3,10,1,75.0,3,2,1,3,2,3,2,599,0,0,277,876,0,3,1,3,0,902,0,0,1,0,3,1,3,6,4,0,5,0,1967.0,2,2,3,2,0,0,0,0,0,0,0,2,1,0,8,8,3,125500,288.0,902,40,40
912,20,2,0.0,9286,1,2,0,3,0,1,1,3,2,0,0,2,5,7,0,0,3,6,2,0.0,3,2,1,2,1,0,0,196,0,0,1072,1268,0,3,1,3,0,1268,0,0,1,1,3,1,2,5,4,0,5,3,1978.0,2,2,3,2,173,0,0,0,0,0,0,4,1,0,10,8,3,143500,252.0,1268,32,20
918,20,2,0.0,17140,1,2,3,3,0,4,0,5,2,0,0,2,4,6,0,0,7,9,2,0.0,3,2,1,3,2,3,0,1059,0,0,75,1134,0,0,1,0,0,1229,0,0,1,0,3,1,3,6,4,0,5,0,1956.0,1,2,3,2,0,0,0,0,0,0,0,4,1,0,4,8,3,135000,284.0,1229,53,53
927,60,2,93.0,11999,1,2,3,3,0,4,0,14,2,0,0,3,8,5,2,0,7,9,1,340.0,2,2,2,2,2,3,5,0,0,0,1181,1181,0,0,1,3,0,2374,0,0,2,1,4,1,0,10,4,1,2,2,2003.0,0,2,3,2,104,100,0,0,0,0,0,4,1,0,5,8,3,285000,218.0,2374,4,3
928,60,2,0.0,9900,1,2,3,3,0,4,0,12,1,0,0,3,7,5,0,0,4,5,1,342.0,3,2,1,3,2,3,1,552,0,0,280,832,0,2,1,3,0,1978,0,0,2,1,4,1,3,9,4,1,2,0,1968.0,1,2,3,2,0,43,0,0,0,0,0,0,1,0,4,8,3,176000,243.0,1978,40,40
930,60,2,0.0,13006,1,2,0,3,0,0,0,6,2,0,0,3,7,5,0,0,3,3,1,285.0,3,2,2,2,2,3,5,0,0,0,964,964,0,2,1,3,0,2236,0,0,2,1,4,1,2,8,4,1,4,2,1997.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,11,8,3,222000,321.0,2236,9,9
931,20,2,73.0,8925,1,2,0,1,0,4,0,21,2,0,0,2,8,5,0,0,7,9,2,0.0,2,2,2,2,2,0,2,16,0,0,1450,1466,0,0,1,3,0,1466,0,0,2,0,3,1,2,7,4,0,5,0,2007.0,0,2,3,2,100,18,0,0,0,0,0,4,1,0,7,8,3,201000,203.0,1466,2,2
934,20,2,63.0,8487,1,2,3,3,0,2,0,3,2,0,0,2,7,5,0,0,7,9,1,210.0,2,2,2,2,2,0,2,20,0,0,1480,1500,0,0,1,3,0,1500,0,0,2,0,3,1,2,6,4,0,5,0,2004.0,1,2,3,2,192,36,0,0,0,0,0,4,1,0,8,8,3,190000,285.0,1500,5,5
937,20,2,67.0,10083,1,2,3,3,0,4,0,18,2,0,0,2,7,5,0,0,7,9,4,0.0,2,2,2,2,2,3,2,833,0,0,343,1176,0,0,1,3,0,1200,1,0,2,0,2,1,2,5,4,0,5,0,2003.0,1,2,3,2,0,41,0,0,0,0,0,4,1,0,8,8,3,184900,277.0,1200,6,6
938,60,2,75.0,9675,1,2,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,2,2,341,0,0,772,1113,0,0,1,3,0,1971,0,0,2,1,3,1,2,8,4,1,2,0,2005.0,1,2,3,2,0,48,0,0,0,0,0,4,1,0,2,8,3,253000,344.0,1971,4,4
939,60,2,73.0,8760,1,2,3,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,1,2,2,464,0,0,927,1391,0,0,1,3,0,1962,0,0,2,1,3,1,2,7,4,0,5,0,2006.0,1,2,3,2,0,90,0,0,0,0,0,4,1,0,8,6,4,239799,289.0,1962,0,0
949,60,2,65.0,14006,1,2,0,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,1,144.0,2,2,2,2,2,4,5,0,0,0,936,936,0,0,1,3,0,1776,0,0,2,1,3,1,2,7,4,1,4,0,2002.0,1,2,3,2,144,96,0,0,0,0,0,4,1,0,2,8,3,192500,237.0,1776,4,4
950,20,2,78.0,9360,1,2,3,3,0,4,0,12,2,0,0,2,6,7,2,0,5,6,2,0.0,3,2,1,3,2,3,0,982,0,0,179,1161,0,3,1,3,0,1381,1,0,1,1,3,1,2,5,4,1,4,0,1972.0,1,2,3,2,0,0,0,0,0,0,0,4,1,0,3,8,3,197500,338.0,1381,38,4
958,20,2,70.0,7420,1,2,3,3,0,4,0,17,2,0,0,2,5,5,2,0,4,5,2,0.0,3,2,1,3,2,3,4,417,0,0,640,1057,0,3,1,3,0,1057,0,0,1,0,3,1,3,6,4,0,5,3,1977.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,4,8,3,132000,288.0,1057,45,45
959,20,2,65.0,8450,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,2,2,2,699,0,0,638,1337,0,0,1,3,0,1337,1,0,2,0,3,1,2,6,4,0,5,0,2003.0,1,2,3,2,0,39,0,0,0,0,0,4,1,0,10,8,3,185000,265.0,1337,4,4
961,20,2,50.0,7207,1,2,0,3,0,4,0,1,2,0,0,2,5,7,0,0,8,6,2,0.0,3,1,1,3,2,1,1,696,0,0,162,858,0,2,1,3,0,858,1,0,1,0,2,1,3,4,4,0,5,4,0.0,3,3,4,2,117,0,0,0,0,0,0,4,1,0,2,8,3,116500,0.0,858,52,2
965,60,2,80.0,11316,1,2,3,3,0,0,0,21,2,0,0,3,7,5,0,0,7,9,1,44.0,2,2,2,2,2,3,2,624,0,0,193,817,0,0,1,3,0,1894,1,0,2,1,4,1,2,8,4,1,2,2,2002.0,0,2,3,2,0,40,0,0,0,0,0,4,1,0,2,8,3,214900,255.0,1894,8,7
966,60,2,65.0,10237,1,2,3,3,0,4,0,6,5,0,0,3,6,5,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,783,783,0,0,1,3,0,1484,0,0,2,1,3,1,2,8,4,1,2,0,2005.0,0,2,3,2,0,72,0,0,0,0,0,4,1,0,7,6,4,178900,196.0,1484,2,0
968,20,2,0.0,7390,1,2,0,3,0,4,0,10,2,0,0,2,5,7,2,0,8,10,1,151.0,3,2,1,3,2,3,0,902,0,0,196,1098,0,3,1,3,0,1098,1,0,1,0,3,1,3,6,4,0,5,0,1955.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,7,8,3,135000,260.0,1098,53,53
969,50,3,50.0,5925,1,2,3,3,0,4,0,15,2,0,0,0,3,6,0,0,7,9,2,0.0,3,2,0,3,2,3,5,0,0,0,600,600,2,1,0,3,0,968,0,0,1,0,2,1,3,6,4,0,5,4,0.0,3,3,4,2,0,0,0,0,0,0,0,1,1,0,5,8,0,37900,0.0,968,99,59
971,50,2,60.0,10800,1,2,3,3,0,4,0,10,2,0,0,0,4,4,0,0,0,0,2,0.0,3,2,1,3,2,3,5,0,0,0,720,720,0,3,0,0,0,1192,0,0,1,1,4,1,3,6,4,0,5,4,0.0,3,3,4,2,0,0,0,0,0,0,0,4,1,0,12,8,0,135000,0.0,1192,57,56
973,120,2,55.0,7892,1,2,3,3,0,4,0,18,2,0,3,2,6,5,0,0,5,6,2,0.0,3,2,1,2,2,3,5,0,0,0,918,918,0,3,1,3,0,918,0,0,2,0,2,1,3,5,4,1,4,0,1979.0,2,2,3,2,28,0,0,0,0,0,0,4,1,0,4,8,3,99500,264.0,918,31,31
974,20,0,95.0,11639,1,2,3,3,0,0,0,19,2,0,0,2,7,5,0,0,2,2,4,0.0,2,2,2,2,2,3,5,0,0,0,1428,1428,0,0,1,3,0,1428,0,0,2,0,3,1,2,6,4,0,5,0,2007.0,0,2,3,2,0,120,0,0,0,0,0,4,1,0,12,6,4,182000,240.0,1428,1,0
977,30,2,51.0,5900,1,2,0,0,0,4,0,1,2,0,0,2,4,7,0,0,8,10,2,0.0,3,2,2,2,2,3,5,0,0,0,440,440,0,3,1,0,0,869,0,0,1,0,2,1,1,4,4,0,5,4,0.0,3,3,4,2,0,0,0,0,0,0,0,4,1,0,8,8,3,85500,0.0,869,83,48
978,120,0,35.0,4274,1,1,0,3,0,4,0,19,2,0,3,2,7,5,0,0,7,9,4,0.0,2,2,2,2,2,3,2,1106,0,0,135,1241,0,0,1,3,0,1241,1,0,1,1,1,1,2,4,4,0,5,0,2007.0,0,2,3,2,0,116,0,0,0,0,0,4,1,0,11,6,4,199900,284.0,1241,1,0
979,20,2,68.0,9450,1,2,3,0,0,4,1,5,2,0,0,2,4,5,0,0,4,5,2,0.0,3,2,1,3,2,3,3,552,0,0,342,894,0,0,1,3,0,894,0,0,1,0,3,1,3,5,4,0,5,3,1999.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,0,110000,200.0,894,53,53
980,20,2,80.0,8816,1,2,3,3,0,0,0,17,1,0,0,2,5,6,0,0,7,9,2,0.0,3,2,2,3,2,3,4,651,0,0,470,1121,0,3,1,3,0,1121,1,0,1,0,3,1,3,5,4,0,5,3,1963.0,2,2,3,2,0,80,0,0,0,0,0,2,1,0,6,8,3,139000,240.0,1121,46,46
983,20,2,43.0,3182,1,2,3,3,0,4,0,0,2,0,0,2,7,5,0,0,7,9,1,16.0,2,2,2,2,2,0,5,0,0,0,1266,1266,0,0,1,3,0,1266,0,0,2,0,2,1,2,6,4,1,2,0,2007.0,0,2,3,2,100,16,0,0,0,0,0,4,1,0,3,8,3,159895,194.0,1266,1,1
984,60,2,0.0,11250,1,2,3,3,0,0,0,3,2,0,0,3,8,5,0,0,2,2,2,0.0,2,2,2,2,2,2,5,0,0,0,1128,1128,0,0,1,3,0,2290,0,0,2,1,4,1,2,9,4,1,2,0,2002.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,255900,389.0,2290,6,6
990,60,0,65.0,8125,1,2,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,1,3,5,0,0,0,770,770,0,0,1,3,0,1576,0,0,2,1,3,1,2,6,4,0,5,0,2006.0,1,2,3,2,0,50,0,0,0,0,0,4,1,0,8,6,4,197000,307.0,1576,0,0
994,60,2,68.0,8846,1,2,3,3,0,4,0,3,2,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,750,750,0,0,1,3,0,1500,0,0,2,1,3,1,2,6,4,0,5,0,2005.0,1,2,3,2,0,35,0,0,0,0,0,4,1,0,8,6,4,173900,282.0,1500,1,0
995,20,2,96.0,12456,1,2,3,3,0,2,0,14,2,0,0,2,10,5,2,0,2,2,3,230.0,0,2,2,0,2,1,2,1172,0,0,528,1700,0,0,1,3,0,1718,1,0,2,0,3,1,0,7,4,1,2,0,2008.0,0,2,3,2,216,48,0,0,0,0,0,4,1,0,7,8,3,337500,262.0,1718,3,2
1000,20,2,64.0,6762,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,3,24.0,2,2,2,2,2,0,2,686,0,0,501,1187,0,0,1,3,0,1208,1,0,2,0,2,1,2,6,4,0,5,0,2006.0,1,2,3,2,105,61,0,0,0,0,0,4,1,0,2,8,3,206000,316.0,1208,4,4
1003,20,2,75.0,11957,1,2,0,3,0,4,0,19,5,0,0,2,8,5,0,0,7,9,1,53.0,2,2,2,2,2,3,2,24,0,0,1550,1574,0,0,1,3,0,1574,0,0,2,0,3,1,2,7,4,1,2,0,2006.0,1,2,3,2,144,104,0,0,0,0,0,4,1,0,7,8,3,232000,274.0,1574,2,2
1005,120,2,43.0,3182,1,2,3,3,0,4,0,0,2,0,3,2,7,5,0,0,7,9,1,16.0,2,2,2,2,2,3,2,16,0,0,1330,1346,0,0,1,3,0,1504,0,0,2,0,1,1,2,7,4,1,2,0,2005.0,0,2,3,2,156,0,0,0,0,0,0,4,1,0,5,8,3,181000,228.0,1504,4,3
1015,20,2,60.0,11664,1,2,3,3,0,4,0,10,0,0,0,2,6,5,0,0,4,5,1,206.0,3,2,1,3,0,3,1,336,0,0,746,1082,0,3,1,3,0,1082,0,0,1,0,2,1,3,5,4,1,2,3,1948.0,2,2,3,2,0,130,0,0,0,0,0,4,1,0,11,8,3,119200,240.0,1082,59,57
1016,60,2,70.0,8400,1,2,3,3,0,4,0,12,2,0,0,3,8,6,0,0,7,9,2,0.0,2,2,2,2,2,3,2,643,0,0,167,810,0,0,1,3,0,1665,1,0,2,1,3,1,2,6,4,0,5,0,2001.0,0,2,3,2,0,45,0,0,0,0,0,4,1,0,11,8,3,227000,264.0,1665,8,8
1017,20,2,73.0,11883,1,2,3,3,0,4,0,3,2,0,0,2,7,5,2,0,7,9,1,196.0,2,2,2,2,2,1,2,690,0,0,814,1504,0,0,1,3,0,1504,1,0,2,0,3,1,2,6,4,1,4,0,1996.0,0,2,3,2,115,66,0,0,0,0,0,4,1,0,6,8,3,203000,239.0,1504,13,13
1018,120,2,0.0,5814,1,2,0,3,0,1,0,20,2,0,3,2,8,5,0,0,3,3,2,0.0,2,2,1,2,2,0,2,1036,0,0,184,1220,0,2,1,3,0,1360,1,0,1,0,1,1,2,4,4,1,0,0,1984.0,1,2,3,2,63,0,0,0,0,0,0,4,1,0,8,0,0,187500,282.0,1360,25,25
1019,80,2,0.0,10784,1,2,0,3,0,2,0,6,2,0,0,5,7,5,0,0,3,3,1,76.0,2,2,2,2,2,3,5,0,0,0,384,384,0,2,1,3,0,1472,0,0,2,1,3,1,2,7,4,1,4,0,1991.0,1,2,3,2,164,0,0,0,0,0,0,4,1,0,5,8,3,160000,201.0,1472,16,15
1020,120,2,43.0,3013,1,2,3,3,0,4,0,0,2,0,3,2,7,5,0,0,7,9,1,145.0,2,2,2,2,2,1,2,16,0,0,1346,1362,0,0,1,3,0,1506,0,0,2,0,2,1,2,6,4,1,2,0,2005.0,0,2,3,2,142,20,0,0,0,0,0,4,1,0,4,8,3,213490,220.0,1506,1,1
1021,20,2,60.0,7024,1,2,3,3,0,4,0,5,2,0,0,2,4,5,0,0,7,9,2,0.0,3,2,2,2,2,3,2,1024,0,0,108,1132,0,0,1,3,0,1132,1,0,1,1,2,1,2,5,4,0,5,0,2005.0,0,2,3,2,252,64,0,0,0,0,0,4,1,0,6,8,3,176000,225.0,1132,3,3
1022,20,2,64.0,7406,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,3,84.0,2,2,2,2,2,0,2,684,0,0,515,1199,0,0,1,3,0,1220,1,0,2,0,2,1,2,6,4,0,5,0,2006.0,1,2,3,2,105,54,0,0,0,0,0,4,1,0,7,6,4,194000,316.0,1220,0,0
1024,120,2,43.0,3182,1,2,3,3,0,4,0,0,2,0,3,2,7,5,0,0,7,9,1,14.0,2,2,2,2,1,3,2,16,0,0,1330,1346,0,0,1,3,0,1504,0,0,2,0,2,1,2,7,4,1,2,0,2005.0,0,2,3,2,156,20,0,0,0,0,0,4,1,0,5,8,3,191000,218.0,1504,3,2
